c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 2634 832 0 6 29
a 2634 1607 0 3 2
a 2634 1646 0 3 19
a 2634 411 0 1 15
a 2634 873 0 9 31
a 2639 2079 0 448 35
a 2639 2806 0 4 10
a 2639 406 0 10 21
a 2665 1833 0 448 14
a 2665 2790 0 4 16
a 2665 1517 0 9 5
a 2665 2479 0 7 18
a 2665 2453 0 6 1
a 2665 1489 0 5 13
a 2682 2825 0 448 50
a 2682 1584 0 3 44
a 2682 204 0 4 46
a 2682 1975 0 9 31
a 2682 2867 0 7 23
a 2682 1234 0 7 8
a 2682 536 0 6 39
a 2682 2321 0 7 2
a 2682 618 0 1 49
a 2682 2955 0 6 47
a 2682 2494 0 9 45
a 2682 1900 0 8 42
a 2682 1557 0 6 36
a 2682 2899 0 4 22
a 2682 2696 0 3 44
a 2694 1803 0 448 50
a 2694 2266 0 3 46
a 2706 1641 0 448 50
a 2706 2752 0 8 11
a 2706 1905 0 10 17
a 2710 1764 0 448 50
a 2710 1316 0 9 5
a 2710 1597 0 9 39
a 2710 2082 0 4 35
a 2710 836 0 3 37
a 2712 1097 0 448 38
a 2712 318 0 7 5
a 2712 1817 0 1 38
a 2712 473 0 4 14
a 2712 2637 0 9 21
a 2712 2642 0 2 22
a 2712 2918 0 4 47
a 2712 1692 0 5 43
a 2712 2301 0 10 29
a 2712 369 0 8 31
a 2712 1810 0 1 3
a 2718 557 0 448 9
a 2718 1127 0 5 12
a 2718 1773 0 7 18
a 2718 2964 0 1 22
a 2718 89 0 5 23
a 2718 2867 0 6 31
a 2718 2386 0 8 40
a 2718 2001 0 1 31
a 2718 2292 0 9 35
a 2718 177 0 3 36
a 2718 459 0 3 21
a 2718 282 0 7 32
a 2718 1827 0 3 46
a 2718 2650 0 4 10
a 2724 390 0 448 50
a 2724 920 0 10 3
a 2724 1596 0 7 35
a 2724 736 0 10 35
a 2724 1654 0 2 16
a 2724 1293 0 6 23
a 2762 1121 0 448 22
a 2762 1052 0 5 13
a 2762 1727 0 5 47
a 2762 764 0 8 11
a 2762 642 0 10 18
a 2762 2679 0 7 9
a 2762 1592 0 6 3
a 2762 757 0 7 13
a 2762 2824 0 7 37
a 2762 339 0 10 24
a 2762 54 0 6 1
a 2762 1420 0 10 8
a 2762 2073 0 5 42
a 2762 341 0 7 48
a 2774 394 0 448 24
a 2774 2848 0 8 25
a 2774 2786 0 5 43
a 2774 714 0 8 7
a 2774 1830 0 5 3
a 2774 2501 0 1 10
a 2774 2541 0 5 50
a 2774 1294 0 7 30
a 2774 2680 0 5 21
a 2774 2689 0 3 48
a 2774 786 0 8 37
a 2774 2061 0 3 29
a 2774 285 0 3 25
a 2774 1675 0 7 42
a 2808 907 0 448 47
a 2808 2571 0 3 26
a 2808 819 0 10 34
a 2808 509 0 7 37
a 2808 2906 0 5 17
a 2808 2899 0 7 12
a 2808 2192 0 8 11
a 2808 1118 0 2 33
a 2808 855 0 4 11
a 2808 1576 0 2 1
a 2810 2056 0 448 41
a 2810 2632 0 4 47
a 2810 1657 0 6 40
a 2810 740 0 9 39
a 2810 71 0 3 19
a 2810 474 0 3 26
a 2810 2563 0 2 5
a 2810 141 0 10 9
a 2810 2037 0 9 48
a 2810 1156 0 3 42
a 2825 1387 0 448 14
a 2825 2281 0 10 18
a 2825 2530 0 1 23
a 2825 2252 0 9 39
a 2825 1148 0 2 47
a 2825 771 0 10 36
a 2825 777 0 5 3
a 2825 2315 0 9 15
a 2867 1788 0 448 50
a 2867 1337 0 3 43
a 2867 1234 0 7 4
a 2867 330 0 5 24
a 2867 942 0 9 43
a 2867 379 0 4 1
a 2867 506 0 6 14
a 2867 1198 0 7 41
a 2867 2462 0 6 21
a 2867 166 0 2 8
a 2882 784 0 448 50
a 2882 1074 0 4 17
a 2882 69 0 1 40
a 2882 2265 0 3 33
a 2882 1936 0 5 25
a 2882 2064 0 2 39
a 2882 2942 0 8 34
a 2882 1766 0 5 32
a 2882 2118 0 8 36
a 2882 2904 0 8 19
a 2882 1857 0 9 27
a 2882 2344 0 3 46
a 2894 331 0 448 50
a 2894 1524 0 9 25
a 2894 1209 0 9 22
a 2894 466 0 6 9
a 2894 1866 0 6 17
a 2894 1929 0 8 45
a 2894 2446 0 7 27
a 2894 175 0 9 41
a 2894 1893 0 5 5
a 2894 2382 0 9 49
a 2894 1060 0 1 13
a 2894 1127 0 7 3
a 2894 1577 0 7 39
a 2894 1341 0 4 35
a 2894 1915 0 9 4
a 2894 1735 0 3 29
a 2940 2420 0 448 50
a 2940 1175 0 7 4
a 2940 2692 0 5 13
a 2940 1446 0 2 5
a 2940 1869 0 1 13
a 2940 2540 0 5 35
a 2940 655 0 5 3
a 2940 403 0 8 5
a 2940 193 0 9 16
a 2940 1333 0 6 37
a 2940 284 0 2 4
a 2940 2348 0 5 13
a 2940 945 0 8 7
a 2940 1325 0 4 7
a 2940 2439 0 7 46
a 2940 2129 0 8 9
a 2940 2539 0 8 9
a 2940 2784 0 4 48
a 2945 2682 0 448 50
a 2945 173 0 10 42
a 2945 2217 0 2 29
a 2945 692 0 2 41
a 2945 1658 0 6 46
a 2950 1461 0 448 50
a 2950 2877 0 9 24
a 2950 2217 0 6 9
a 2950 2247 0 9 33
a 2950 1108 0 10 28
a 2950 2340 0 5 23
a 2950 786 0 5 35
a 2950 2625 0 6 35
a 2950 149 0 5 32
a 2950 2132 0 6 32
a 2950 2651 0 10 31
a 2950 2866 0 5 38
a 2968 2724 0 448 31
a 2968 1101 0 10 21
a 2968 389 0 8 27
a 2968 221 0 7 30
a 2968 2048 0 5 48
a 2968 1653 0 8 10
a 2968 86 0 4 9
a 2968 1313 0 3 26
a 2968 864 0 5 24
a 2968 2237 0 1 49
a 2968 417 0 6 26
a 3 1710 0 462 50
a 3 1808 0 2 42
a 3 2118 0 5 44
a 3 231 0 6 27
a 3 1712 0 7 40
a 3 865 0 3 5
a 3 2634 0 1 37
a 3 2146 0 1 24
a 3 695 0 6 44
a 3 223 0 2 26
a 3 1687 0 4 32
a 3 1212 0 4 19
a 19 2854 0 462 29
a 19 410 0 1 5
a 49 2525 0 462 6
a 49 2946 0 1 17
a 49 999 0 2 49
a 49 1511 0 7 19
a 49 264 0 5 24
a 49 2398 0 8 42
a 49 1651 0 1 32
a 49 1379 0 2 41
a 49 1134 0 4 6
a 49 376 0 8 29
a 49 81 0 7 48
a 49 1383 0 8 29
a 49 573 0 10 48
a 49 1209 0 6 5
a 49 2999 0 5 8
a 49 893 0 8 6
a 49 1388 0 2 19
a 49 1050 0 3 38
a 63 859 0 462 21
a 63 1819 0 7 19
a 63 2176 0 6 13
a 63 961 0 9 31
a 63 498 0 10 5
a 63 1421 0 7 2
a 63 1523 0 5 33
a 63 2302 0 4 5
a 63 2330 0 4 40
a 63 1485 0 4 47
a 63 2159 0 5 21
a 63 2056 0 7 24
a 63 1504 0 9 13
a 63 308 0 7 50
a 63 145 0 7 9
a 63 503 0 10 12
a 63 499 0 8 29
a 63 938 0 3 40
a 81 1974 0 462 50
a 81 2974 0 3 20
a 81 1945 0 3 7
a 81 1170 0 7 33
a 81 564 0 10 18
a 81 483 0 1 34
a 81 1252 0 3 2
a 81 138 0 3 47
a 81 408 0 4 37
a 81 678 0 7 36
a 81 1699 0 7 16
a 81 1142 0 1 17
a 81 2624 0 2 30
a 81 440 0 5 28
a 81 302 0 1 26
a 89 1873 0 462 50
a 89 1587 0 6 39
a 89 1623 0 10 2
a 89 725 0 6 6
a 89 311 0 8 41
a 89 1639 0 1 16
a 89 1889 0 4 26
a 89 2816 0 6 13
a 89 993 0 3 13
a 89 2999 0 5 49
a 89 1493 0 8 14
a 89 1752 0 5 29
a 131 1258 0 462 4
a 131 1630 0 5 45
a 131 2590 0 10 9
a 131 847 0 4 10
a 131 804 0 4 12
a 131 2313 0 4 15
a 131 1843 0 5 35
a 131 1779 0 4 42
a 131 1518 0 8 28
a 131 454 0 2 6
a 131 2841 0 10 10
a 131 2487 0 9 28
a 131 327 0 7 7
a 131 1769 0 10 12
a 131 22 0 7 31
a 131 137 0 9 43
a 131 399 0 6 37
a 150 173 0 462 39
a 150 1299 0 1 48
a 150 1897 0 6 10
a 150 1977 0 7 42
a 173 2896 0 462 14
a 173 2890 0 4 19
a 173 273 0 5 48
a 173 872 0 8 30
a 173 2898 0 2 47
a 173 857 0 3 25
a 173 189 0 6 36
a 173 95 0 3 11
a 173 1901 0 8 38
a 173 1486 0 6 17
a 173 727 0 10 34
a 173 179 0 8 21
a 173 2547 0 9 15
a 173 2169 0 4 14
a 173 2538 0 4 3
a 173 910 0 6 32
a 188 879 0 462 50
a 188 294 0 8 37
a 188 2048 0 7 21
a 188 2301 0 10 48
a 188 560 0 3 22
a 188 2227 0 10 13
a 188 558 0 2 23
a 188 1830 0 8 7
a 188 140 0 9 8
a 188 2645 0 4 19
a 188 1928 0 8 9
a 188 1662 0 3 6
a 188 222 0 7 2
a 188 2642 0 8 13
a 188 1850 0 1 35
a 188 718 0 3 40
a 188 388 0 2 24
a 192 1352 0 462 37
a 192 2986 0 10 1
a 192 853 0 10 6
a 192 677 0 10 35
a 192 649 0 7 11
a 192 1080 0 1 49
a 192 1676 0 10 43
a 192 654 0 10 34
a 192 2987 0 7 19
a 192 1766 0 9 14
a 192 2918 0 2 37
a 192 1990 0 10 39
a 192 486 0 3 22
a 192 1764 0 8 32
a 192 344 0 2 32
a 198 470 0 462 11
a 198 539 0 2 30
a 198 1745 0 4 23
a 198 548 0 3 34
a 198 1934 0 9 30
a 198 1466 0 5 22
a 198 2190 0 7 35
a 198 2137 0 3 48
a 198 1153 0 3 49
a 198 1641 0 10 21
a 202 1377 0 462 43
a 202 1559 0 5 23
a 202 2342 0 9 40
a 202 827 0 3 21
a 202 146 0 8 12
a 202 143 0 2 1
a 214 1902 0 462 50
a 214 1846 0 4 46
a 214 1322 0 5 13
a 214 438 0 1 30
a 214 1315 0 10 37
a 214 2426 0 7 7
a 214 1639 0 5 45
a 214 1931 0 7 24
a 214 2928 0 6 14
a 214 2580 0 2 33
a 214 2171 0 1 11
a 214 2682 0 5 39
a 214 706 0 1 4
a 214 969 0 4 23
a 214 395 0 6 43
a 214 2765 0 10 11
a 214 3000 0 2 25
a 214 1198 0 6 28
a 217 2107 0 462 50
a 217 1416 0 3 25
a 217 811 0 10 15
a 217 1693 0 6 8
a 217 76 0 5 10
a 217 992 0 2 45
a 217 2520 0 2 30
a 217 594 0 3 7
a 217 2239 0 3 42
a 217 2534 0 9 26
a 217 2526 0 3 32
a 217 2781 0 10 11
a 217 2661 0 3 24
a 218 1091 0 462 50
a 218 1237 0 5 38
a 218 689 0 8 6
a 218 1762 0 1 27
a 218 1698 0 9 42
a 218 2573 0 5 28
a 218 2791 0 3 32
a 218 2987 0 5 22
a 218 2117 0 5 43
a 219 1129 0 462 9
a 219 2905 0 8 39
a 219 963 0 6 30
a 219 149 0 4 7
a 219 1408 0 3 44
a 219 2831 0 2 39
a 219 1206 0 3 30
a 219 281 0 7 7
a 219 2066 0 10 39
a 219 383 0 7 15
a 219 2544 0 3 31
a 219 231 0 4 29
a 219 441 0 10 13
a 219 202 0 3 14
a 219 2363 0 6 28
a 239 247 0 462 42
a 239 162 0 6 42
a 239 1547 0 9 10
a 239 2618 0 3 39
a 239 712 0 2 50
a 239 2863 0 9 23
a 247 1801 0 462 50
a 247 777 0 2 43
a 247 1809 0 6 41
a 247 2319 0 5 8
a 247 566 0 6 23
a 247 1039 0 2 16
a 247 470 0 8 8
a 247 1590 0 1 15
a 247 913 0 10 17
a 247 1357 0 2 7
a 247 752 0 1 27
a 247 2031 0 6 24
a 247 2840 0 6 26
a 247 128 0 8 48
a 247 1352 0 7 47
a 250 1775 0 462 50
a 250 946 0 6 13
a 250 1961 0 7 7
a 250 2389 0 5 15
a 250 2343 0 8 45
a 250 1477 0 2 18
a 250 2520 0 9 14
a 250 2757 0 1 24
a 250 657 0 10 17
a 250 1348 0 9 26
a 250 2027 0 7 11
a 250 1567 0 9 46
a 250 2796 0 9 45
a 267 2728 0 462 50
a 267 2072 0 7 4
a 267 357 0 5 34
a 267 68 0 6 14
a 267 1124 0 3 16
a 267 698 0 4 21
a 267 2941 0 3 6
a 267 2558 0 5 50
a 361 1038 0 462 34
a 361 182 0 10 19
a 361 391 0 10 11
a 361 1489 0 6 6
a 361 1134 0 6 38
a 361 2821 0 10 49
a 361 2173 0 8 19
a 361 178 0 9 31
a 361 796 0 2 44
a 361 2026 0 5 31
a 361 2729 0 10 47
a 361 58 0 5 31
a 361 1560 0 5 6
a 361 1583 0 2 21
a 361 224 0 6 49
a 361 1666 0 4 35
a 370 1634 0 462 50
a 370 521 0 1 15
a 370 2616 0 2 14
a 370 2547 0 1 42
a 370 1211 0 8 10
a 370 2642 0 7 45
a 370 480 0 8 41
a 370 2491 0 8 45
a 371 1494 0 462 49
a 371 2446 0 4 25
a 371 2031 0 5 19
a 371 2213 0 9 41
a 371 1800 0 8 16
a 371 2752 0 2 44
a 371 63 0 6 46
a 371 1974 0 8 6
a 371 1416 0 2 46
a 371 1102 0 3 33
a 371 1175 0 3 35
a 371 283 0 6 40
a 371 2886 0 2 13
a 371 170 0 7 29
a 371 315 0 10 21
a 371 522 0 2 48
a 371 1452 0 1 26
a 403 1422 0 462 50
a 403 2606 0 5 40
a 405 2730 0 462 50
a 405 302 0 1 20
a 428 2039 0 462 50
a 428 2300 0 7 23
a 428 1803 0 1 44
a 428 1661 0 10 1
a 428 1918 0 1 31
a 428 1310 0 10 18
a 428 2458 0 10 29
a 428 649 0 1 9
a 428 538 0 4 47
a 428 1103 0 10 46
a 428 2744 0 8 28
a 428 2584 0 10 27
a 428 381 0 5 13
a 428 1562 0 4 35
a 428 2319 0 6 7
a 428 1561 0 1 37
a 428 1590 0 3 1
a 463 1423 0 462 37
a 463 2794 0 2 10
a 463 2688 0 5 19
a 463 2267 0 8 4
a 463 1433 0 9 10
a 463 666 0 1 49
a 470 793 0 462 50
a 470 1429 0 5 14
a 470 2054 0 7 19
a 470 1708 0 4 38
a 470 124 0 4 20
a 470 1187 0 7 6
a 470 2136 0 8 1
a 470 2565 0 8 46
a 470 2364 0 5 3
a 470 204 0 8 28
a 470 2930 0 4 45
a 470 2797 0 8 42
a 470 1627 0 7 6
a 474 1527 0 462 50
a 474 861 0 10 11
a 474 842 0 4 36
a 474 2863 0 1 26
a 474 571 0 2 4
a 474 1868 0 6 17
a 474 2998 0 3 49
a 474 1036 0 5 44
a 474 1144 0 10 24
a 474 149 0 3 12
a 490 2976 0 462 50
a 490 1965 0 3 23
a 490 782 0 10 13
a 490 843 0 9 33
a 490 169 0 4 38
a 490 1432 0 3 40
a 490 1528 0 7 24
a 490 412 0 9 1
a 490 176 0 10 48
a 490 1924 0 5 50
a 490 1618 0 2 1
a 490 980 0 7 19
a 499 2751 0 462 17
a 499 648 0 3 50
a 499 1740 0 5 37
a 499 2498 0 2 4
a 499 2843 0 1 29
a 499 2132 0 1 18
a 499 2500 0 5 13
a 499 227 0 9 44
a 499 1320 0 8 31
a 499 1869 0 9 44
a 499 1102 0 10 50
a 499 1014 0 4 9
a 499 1104 0 3 35
a 499 784 0 3 8
a 499 2762 0 3 50
a 533 2568 0 462 50
a 533 1559 0 4 27
a 533 832 0 4 14
a 533 2319 0 9 23
a 533 1908 0 2 14
a 534 131 0 462 27
a 534 1214 0 3 19
a 534 363 0 3 21
a 534 2432 0 4 21
a 534 637 0 2 41
a 534 320 0 7 11
a 534 562 0 2 14
a 534 1677 0 4 29
a 534 2233 0 5 40
a 534 1428 0 8 1
a 534 300 0 9 9
a 534 1240 0 5 5
a 534 2836 0 9 37
a 550 534 0 462 29
a 550 2526 0 9 4
a 550 876 0 10 25
a 550 514 0 3 29
a 550 2689 0 6 44
a 550 167 0 3 4
a 550 162 0 2 37
a 550 431 0 8 49
a 550 2984 0 4 21
a 550 1115 0 8 16
a 550 2732 0 7 45
a 550 1896 0 1 40
a 550 1984 0 6 18
a 571 250 0 462 5
a 571 120 0 1 24
a 571 1846 0 2 20
a 571 2303 0 8 14
a 571 1174 0 8 17
a 571 2287 0 7 11
a 571 2326 0 10 2
a 571 1718 0 10 48
a 571 749 0 3 7
a 571 2762 0 6 4
a 571 2192 0 5 48
a 571 1988 0 4 16
a 571 1903 0 8 19
a 571 108 0 1 28
a 571 802 0 10 49
a 571 1849 0 4 34
a 571 301 0 1 45
a 571 1704 0 8 7
a 582 239 0 462 50
a 582 59 0 8 17
a 582 539 0 8 35
a 582 1813 0 2 27
a 584 533 0 462 28
a 584 2767 0 2 41
a 584 2378 0 9 38
a 584 400 0 4 32
a 584 210 0 10 11
a 594 198 0 462 50
a 594 1045 0 7 9
a 594 725 0 9 21
a 615 872 0 462 50
a 615 99 0 6 20
a 615 2216 0 10 23
a 615 1076 0 9 15
a 624 852 0 462 50
a 624 1080 0 10 6
a 624 315 0 3 15
a 624 2502 0 4 19
a 624 2109 0 7 24
a 624 2767 0 4 35
a 624 1067 0 6 49
a 624 2937 0 4 18
a 628 965 0 462 50
a 628 2679 0 9 38
a 628 1855 0 4 39
a 628 2128 0 10 36
a 628 1732 0 5 30
a 628 2004 0 2 46
a 628 2692 0 8 20
a 628 1669 0 7 20
a 628 794 0 9 21
a 628 131 0 4 14
a 642 1632 0 462 50
a 642 2977 0 4 39
a 642 80 0 2 42
a 642 2819 0 7 36
a 642 2812 0 4 14
a 642 2111 0 10 23
a 642 2908 0 10 21
a 652 2178 0 462 50
a 652 2577 0 8 19
a 652 1081 0 2 30
a 652 2928 0 3 20
a 652 2062 0 7 32
a 652 393 0 9 13
a 652 2528 0 1 48
a 652 1168 0 1 29
a 652 2761 0 1 43
a 652 1784 0 10 4
a 652 2186 0 6 49
a 652 2883 0 3 46
a 652 2958 0 2 37
a 652 377 0 4 15
a 652 1173 0 9 33
a 652 1617 0 4 35
a 652 385 0 2 44
a 652 2871 0 5 20
a 654 2873 0 462 50
a 654 1734 0 1 3
a 654 499 0 10 1
a 659 214 0 462 50
a 659 1688 0 1 38
a 659 2292 0 2 17
a 659 1400 0 5 36
a 659 2144 0 1 9
a 659 1182 0 1 23
a 659 2238 0 6 22
a 659 2213 0 1 4
a 659 796 0 6 16
a 659 2861 0 8 2
a 659 1408 0 2 39
a 659 1507 0 10 19
a 659 2831 0 6 13
a 659 367 0 5 33
a 683 1058 0 462 50
a 683 1559 0 9 48
a 683 2106 0 2 32
a 683 630 0 6 31
a 683 2960 0 4 13
a 683 328 0 9 6
a 683 1201 0 7 24
a 683 2238 0 6 45
a 683 2188 0 10 49
a 683 1197 0 4 35
a 693 2995 0 462 50
a 693 2678 0 462 25
a 693 2052 0 10 36
a 693 1009 0 6 43
a 693 1597 0 8 7
a 693 1335 0 5 38
a 693 582 0 1 14
a 693 1516 0 6 31
a 693 2893 0 2 26
a 693 2272 0 8 16
a 693 2146 0 10 2
a 693 1763 0 8 44
a 713 659 0 462 50
a 713 983 0 10 13
a 713 772 0 3 3
a 713 1660 0 5 32
a 713 1062 0 4 11
a 713 2266 0 1 3
a 713 2528 0 6 47
a 713 999 0 4 19
a 713 2913 0 6 9
a 713 2465 0 4 15
a 713 2173 0 9 17
a 713 383 0 10 32
a 731 361 0 462 9
a 731 1093 0 3 43
a 731 2625 0 1 16
a 731 997 0 5 35
a 731 660 0 5 28
a 731 694 0 9 6
a 731 2970 0 7 37
a 731 2065 0 6 35
a 731 988 0 2 31
a 731 2164 0 9 6
a 731 1944 0 1 22
a 731 532 0 2 1
a 731 387 0 4 27
a 731 117 0 9 37
a 731 67 0 7 16
a 731 781 0 2 39
a 731 146 0 5 47
a 735 2134 0 462 15
a 735 2114 0 6 23
a 735 2914 0 1 40
a 752 474 0 462 50
a 752 2081 0 9 30
a 752 1876 0 8 47
a 752 2010 0 4 4
a 752 1796 0 6 12
a 752 764 0 7 12
a 752 2404 0 7 34
a 752 2957 0 3 9
a 752 840 0 6 41
a 752 577 0 9 28
a 752 1065 0 2 45
a 752 1817 0 7 22
a 752 768 0 3 50
a 752 739 0 4 36
a 752 1770 0 1 6
a 752 1580 0 5 49
a 752 1041 0 9 35
a 777 1360 0 462 20
a 777 1237 0 9 41
a 777 2115 0 7 48
a 777 84 0 1 47
a 777 2720 0 3 13
a 777 160 0 6 46
a 777 2417 0 8 4
a 777 1954 0 1 27
a 777 1284 0 2 37
a 777 872 0 5 28
a 777 2307 0 6 4
a 777 1866 0 8 37
a 777 1960 0 2 50
a 777 1423 0 1 32
a 793 202 0 462 50
a 793 2254 0 4 26
a 793 406 0 10 50
a 793 108 0 2 35
a 793 838 0 4 48
a 793 59 0 3 50
a 793 460 0 8 11
a 793 241 0 7 9
a 793 291 0 5 7
a 793 1837 0 5 10
a 793 600 0 9 36
a 793 530 0 4 50
a 793 829 0 8 39
a 793 621 0 10 6
a 793 1000 0 9 9
a 793 2169 0 2 8
a 793 1321 0 1 33
a 793 2190 0 4 31
a 796 2765 0 462 44
a 796 2383 0 5 31
a 796 18 0 9 30
a 796 1923 0 4 33
a 796 2414 0 2 6
a 796 1970 0 4 34
a 796 2088 0 3 15
a 796 2123 0 3 7
a 796 2473 0 7 37
a 796 178 0 6 5
a 796 1428 0 1 44
a 796 913 0 10 23
a 796 2835 0 7 17
a 796 2418 0 9 48
a 796 645 0 8 27
a 797 2970 0 462 50
a 797 2116 0 6 50
a 797 2595 0 7 16
a 797 1471 0 1 37
a 797 2307 0 9 47
a 797 940 0 5 33
a 801 1073 0 462 50
a 801 1739 0 2 39
a 801 2062 0 3 18
a 801 1268 0 7 24
a 801 357 0 9 3
a 801 42 0 10 46
a 801 1692 0 3 18
a 801 1299 0 8 46
a 801 1446 0 6 29
a 801 1906 0 10 14
a 801 2890 0 10 2
a 801 2090 0 4 23
a 801 2043 0 9 40
a 801 65 0 4 43
a 801 2398 0 9 38
a 801 151 0 8 27
a 801 672 0 4 39
a 801 2361 0 2 34
a 827 1365 0 462 46
a 827 1992 0 4 38
a 827 727 0 1 7
a 827 1273 0 7 47
a 827 2709 0 9 1
a 827 126 0 1 35
a 827 2521 0 8 33
a 827 288 0 6 31
a 827 2707 0 1 25
a 827 247 0 7 26
a 827 559 0 6 19
a 827 2617 0 7 32
a 827 2483 0 6 33
a 827 348 0 4 23
a 829 2130 0 462 50
a 829 2297 0 1 2
a 829 2001 0 4 20
a 829 1710 0 5 45
a 829 1110 0 9 15
a 829 689 0 1 47
a 829 2643 0 2 37
a 829 1361 0 4 2
a 829 1042 0 2 12
a 829 2771 0 3 29
a 829 1301 0 3 16
a 834 2644 0 462 46
a 834 348 0 3 26
a 834 2731 0 5 47
a 834 1339 0 1 23
a 834 946 0 8 50
a 852 777 0 462 32
a 852 2948 0 8 49
a 852 2292 0 1 31
a 852 1773 0 4 25
a 852 1229 0 5 39
a 852 1468 0 5 38
a 852 26 0 1 24
a 852 896 0 5 26
a 852 724 0 9 47
a 852 2335 0 2 2
a 852 599 0 6 49
a 852 1384 0 6 37
a 859 2593 0 462 50
a 859 1736 0 3 26
a 859 1461 0 8 8
a 859 2761 0 10 32
a 859 2215 0 4 35
a 859 905 0 1 9
a 859 1927 0 4 40
a 859 1716 0 1 24
a 859 1967 0 1 14
a 859 1161 0 9 30
a 859 1456 0 9 30
a 859 1840 0 4 13
a 859 2061 0 3 50
a 859 1683 0 4 24
a 859 2672 0 2 5
a 859 1018 0 4 3
a 864 2014 0 462 49
a 864 946 0 4 47
a 864 1520 0 10 1
a 864 1292 0 3 31
a 864 1037 0 7 30
a 864 911 0 4 33
a 864 761 0 10 25
a 864 195 0 3 29
a 864 1467 0 4 16
a 864 2526 0 8 30
a 864 2940 0 5 34
a 864 910 0 7 32
a 864 1804 0 9 42
a 872 1672 0 462 19
a 872 1431 0 5 15
a 872 415 0 10 3
a 872 2258 0 8 40
a 872 735 0 4 10
a 872 2502 0 7 4
a 872 223 0 5 8
a 872 846 0 10 28
a 872 2624 0 9 48
a 872 659 0 10 3
a 872 718 0 3 27
a 872 392 0 5 7
a 872 1275 0 5 26
a 879 1898 0 462 13
a 879 2182 0 9 15
a 879 364 0 4 27
a 879 911 0 10 6
a 879 27 0 6 8
a 879 43 0 2 21
a 879 116 0 2 1
a 879 156 0 8 3
a 879 829 0 2 38
a 879 2721 0 9 27
a 879 297 0 6 4
a 882 1049 0 462 15
a 882 1025 0 3 39
a 882 1113 0 7 12
a 882 342 0 5 37
a 882 1680 0 4 24
a 882 808 0 4 45
a 882 2646 0 7 30
a 882 2671 0 6 3
a 882 234 0 4 12
a 882 123 0 6 36
a 882 2408 0 6 48
a 893 19 0 462 50
a 893 2706 0 10 13
a 893 2495 0 8 47
a 893 1755 0 2 31
a 893 1034 0 10 48
a 903 2645 0 462 36
a 903 226 0 6 1
a 903 2078 0 3 2
a 912 1843 0 462 26
a 912 967 0 9 16
a 912 2985 0 5 35
a 912 994 0 3 1
a 912 164 0 7 49
a 912 1188 0 3 23
a 912 130 0 6 25
a 912 1229 0 3 9
a 912 2083 0 6 36
a 912 2677 0 1 19
a 912 1466 0 1 34
a 912 1649 0 10 17
a 912 1319 0 3 48
a 912 2190 0 6 40
a 939 624 0 462 50
a 939 214 0 5 35
a 939 1148 0 7 18
a 939 2656 0 7 18
a 939 888 0 9 2
a 939 1152 0 3 16
a 939 1154 0 5 14
a 939 1391 0 2 19
a 939 2716 0 6 5
a 939 946 0 6 10
a 939 1027 0 10 11
a 939 2238 0 2 21
a 939 856 0 6 11
a 939 578 0 4 47
a 965 752 0 462 50
a 965 2884 0 9 16
a 965 1853 0 8 6
a 965 1791 0 5 17
a 965 1321 0 6 5
a 974 2563 0 462 48
a 974 2801 0 7 35
a 974 1645 0 10 39
a 974 2546 0 4 38
a 974 2873 0 5 37
a 974 2939 0 5 18
a 974 1232 0 6 43
a 974 67 0 9 27
a 974 1900 0 7 19
a 974 342 0 5 49
a 974 1614 0 6 24
a 974 2090 0 3 6
a 974 2052 0 3 15
a 1001 1106 0 462 50
a 1001 1439 0 2 19
a 1001 1361 0 1 38
a 1001 2097 0 4 9
a 1001 1813 0 4 47
a 1001 2668 0 9 2
a 1001 2909 0 10 26
a 1001 436 0 6 22
a 1001 1222 0 10 43
a 1001 1394 0 7 33
a 1001 2189 0 4 28
a 1001 1053 0 1 31
a 1001 1274 0 1 35
a 1001 2258 0 10 15
a 1001 419 0 10 27
a 1001 2588 0 8 48
a 1001 1851 0 10 38
a 1029 1036 0 462 50
a 1029 221 0 8 23
a 1029 1797 0 9 24
a 1029 1348 0 4 4
a 1029 2578 0 5 18
a 1029 1562 0 7 49
a 1029 772 0 3 25
a 1029 354 0 7 37
a 1029 2447 0 5 4
a 1035 584 0 462 4
a 1035 2716 0 4 30
a 1035 2495 0 5 20
a 1035 2509 0 9 50
a 1036 693 0 462 24
a 1036 99 0 2 47
a 1036 2515 0 10 22
a 1036 944 0 1 17
a 1036 2438 0 5 32
a 1038 1479 0 462 50
a 1038 2206 0 1 31
a 1038 53 0 1 19
a 1038 1486 0 10 49
a 1038 2760 0 7 33
a 1038 2354 0 5 48
a 1038 2534 0 8 43
a 1038 837 0 4 18
a 1038 1768 0 7 40
a 1038 2320 0 9 27
a 1038 2550 0 4 10
a 1049 371 0 462 21
a 1049 331 0 8 27
a 1049 179 0 10 5
a 1049 2541 0 9 23
a 1049 2228 0 2 33
a 1049 251 0 3 38
a 1049 2610 0 4 15
a 1049 707 0 3 41
a 1058 2876 0 462 50
a 1058 709 0 9 4
a 1058 2131 0 8 17
a 1058 2984 0 2 6
a 1058 1243 0 9 17
a 1058 2999 0 4 12
a 1058 267 0 2 11
a 1058 1578 0 5 40
a 1058 2588 0 9 27
a 1058 363 0 10 46
a 1058 283 0 3 33
