c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 479 806 0 6 16
a 479 306 0 5 13
a 479 275 0 5 8
a 479 492 0 6 42
a 479 589 0 2 28
a 479 843 0 4 31
a 479 974 0 6 29
a 479 738 0 10 14
a 479 525 0 8 23
a 479 1169 0 2 15
a 479 643 0 10 47
a 479 516 0 7 32
a 479 477 0 2 25
a 479 391 0 2 32
a 479 950 0 5 5
a 479 346 0 2 37
a 479 374 0 10 32
a 479 723 0 3 19
a 479 632 0 7 34
a 479 1159 0 6 12
a 481 461 0 2427 24
a 481 212 0 8 41
a 481 218 0 5 40
a 481 742 0 10 42
a 481 801 0 8 24
a 481 695 0 4 7
a 481 473 0 1 36
a 481 360 0 5 33
a 481 336 0 1 43
a 481 979 0 5 41
a 481 411 0 2 4
a 481 94 0 8 15
a 481 401 0 4 27
a 481 394 0 2 31
a 481 1100 0 8 26
a 481 604 0 10 17
a 481 446 0 6 5
a 481 472 0 4 29
a 481 395 0 5 30
a 481 629 0 2 11
a 481 248 0 3 5
a 481 678 0 6 41
a 481 702 0 1 27
a 518 372 0 2427 50
a 518 1188 0 2427 23
a 518 205 0 2 26
a 518 532 0 8 16
a 522 141 0 2427 44
a 522 685 0 6 38
a 522 704 0 3 38
a 522 1106 0 1 37
a 522 838 0 2 27
a 522 454 0 8 27
a 522 334 0 1 45
a 522 213 0 2 17
a 522 574 0 4 7
a 522 252 0 4 41
a 522 133 0 10 50
a 522 342 0 2 7
a 522 254 0 9 20
a 522 17 0 10 40
a 522 936 0 3 41
a 522 661 0 4 24
a 522 256 0 10 43
a 522 483 0 9 42
a 522 1074 0 2 43
a 522 113 0 3 17
a 522 749 0 3 12
a 522 468 0 2 48
a 522 1147 0 1 34
a 522 214 0 10 47
a 522 192 0 7 29
a 522 761 0 8 46
a 522 760 0 9 45
a 522 227 0 9 43
a 522 1048 0 6 22
a 522 696 0 4 6
a 536 981 0 2427 50
a 536 561 0 9 23
a 536 714 0 5 38
a 536 112 0 6 4
a 536 926 0 6 44
a 536 653 0 5 8
a 536 1157 0 1 6
a 536 870 0 7 1
a 536 1138 0 3 47
a 536 139 0 10 38
a 536 1154 0 3 21
a 536 136 0 1 24
a 536 1163 0 9 25
a 536 1018 0 1 24
a 551 117 0 2427 45
a 551 249 0 3 21
a 551 883 0 6 40
a 551 943 0 10 5
a 551 401 0 4 32
a 551 253 0 8 20
a 551 903 0 5 7
a 551 364 0 10 41
a 551 977 0 6 23
a 551 244 0 6 20
a 551 95 0 10 25
a 551 31 0 6 5
a 551 1089 0 3 48
a 551 911 0 10 46
a 551 241 0 7 4
a 551 683 0 8 44
a 551 884 0 3 36
a 551 404 0 6 9
a 551 865 0 10 35
a 551 529 0 5 11
a 551 264 0 8 7
a 551 1086 0 3 48
a 551 85 0 9 29
a 551 523 0 1 16
a 551 985 0 8 40
a 556 551 0 2427 40
a 556 396 0 9 4
a 556 81 0 1 13
a 556 994 0 2 28
a 556 232 0 4 22
a 556 1083 0 6 26
a 556 1028 0 2 23
a 556 686 0 7 4
a 556 401 0 2 21
a 556 128 0 7 38
a 556 213 0 7 50
a 556 995 0 4 46
a 556 1038 0 2 14
a 556 192 0 1 13
a 556 495 0 1 20
a 556 1134 0 1 40
a 556 335 0 1 21
a 556 612 0 4 32
a 565 1139 0 2427 50
a 565 1042 0 3 34
a 565 961 0 6 40
a 565 552 0 7 36
a 565 586 0 2 27
a 565 570 0 8 46
a 565 589 0 3 38
a 565 276 0 3 24
a 565 643 0 8 41
a 565 1012 0 4 47
a 565 1115 0 6 38
a 565 45 0 4 39
a 565 1143 0 2 1
a 565 438 0 2 18
a 565 745 0 9 45
a 565 742 0 2 2
a 565 291 0 6 16
a 594 518 0 2427 50
a 594 358 0 3 26
a 594 441 0 3 38
a 594 329 0 10 9
a 594 410 0 2 2
a 594 1181 0 2 3
a 594 290 0 9 19
a 594 532 0 8 24
a 594 1179 0 3 2
a 594 232 0 4 18
a 594 436 0 1 2
a 594 885 0 8 8
a 594 1090 0 3 6
a 594 457 0 3 37
a 594 626 0 1 8
a 594 841 0 2 28
a 594 1059 0 5 24
a 594 980 0 1 1
a 594 718 0 7 22
a 594 1032 0 6 30
a 594 468 0 1 41
a 594 1120 0 2 29
a 594 653 0 4 6
a 594 90 0 9 49
a 594 576 0 3 47
a 594 309 0 9 35
a 594 761 0 10 37
a 594 307 0 6 48
a 594 804 0 7 24
a 594 497 0 9 11
a 594 795 0 1 15
a 594 173 0 6 10
a 602 910 0 2427 50
a 602 295 0 8 20
a 602 1026 0 10 36
a 602 494 0 1 12
a 602 37 0 4 3
a 602 250 0 10 17
a 602 531 0 4 36
a 602 732 0 9 24
a 602 438 0 6 2
a 602 941 0 10 44
a 602 654 0 4 32
a 602 802 0 2 6
a 602 1175 0 10 47
a 602 460 0 10 42
a 602 1106 0 7 10
a 602 474 0 2 9
a 602 76 0 7 5
a 602 358 0 5 31
a 602 571 0 8 29
a 602 138 0 4 46
a 602 234 0 6 3
a 602 923 0 2 47
a 602 896 0 3 27
a 602 971 0 2 34
a 602 925 0 8 46
a 602 668 0 8 34
a 602 405 0 1 19
a 602 1114 0 9 35
a 602 258 0 7 8
a 603 409 0 2427 50
a 603 946 0 2 5
a 603 112 0 6 20
a 603 313 0 9 50
a 603 149 0 3 44
a 603 1159 0 2 19
a 603 450 0 3 17
a 603 1151 0 5 17
a 603 905 0 7 27
a 603 859 0 9 41
a 603 189 0 6 39
a 606 478 0 2427 12
a 606 1075 0 4 1
a 606 1199 0 2 18
a 606 811 0 1 24
a 606 1165 0 6 49
a 606 504 0 8 1
a 606 411 0 9 50
a 606 585 0 10 43
a 606 376 0 2 50
a 660 83 0 2427 50
a 660 962 0 8 30
a 660 202 0 4 30
a 660 157 0 7 12
a 660 461 0 3 14
a 660 358 0 3 44
a 660 452 0 1 10
a 694 294 0 2427 50
a 694 680 0 4 20
a 738 315 0 2427 32
a 738 330 0 1 49
a 738 861 0 10 29
a 738 1132 0 8 26
a 738 213 0 7 7
a 738 892 0 8 16
a 738 1027 0 4 8
a 738 790 0 6 17
a 738 335 0 10 48
a 738 507 0 9 46
a 738 457 0 7 29
a 738 295 0 9 44
a 738 649 0 6 49
a 738 950 0 3 22
a 738 921 0 1 45
a 738 982 0 1 40
a 738 464 0 6 49
a 738 944 0 3 48
a 738 1021 0 9 4
a 738 379 0 7 43
a 738 432 0 9 27
a 738 210 0 1 23
a 738 207 0 5 50
a 738 134 0 5 34
a 738 871 0 9 3
a 738 1127 0 8 47
a 738 76 0 4 23
a 738 159 0 4 42
a 738 947 0 6 23
a 738 770 0 2 21
a 738 744 0 3 41
a 738 128 0 4 12
a 739 660 0 2427 1
a 739 256 0 7 34
a 739 642 0 4 21
a 739 579 0 9 24
a 739 169 0 2 44
a 739 129 0 10 20
a 739 997 0 2 32
a 739 1048 0 7 44
a 739 551 0 8 16
a 739 419 0 4 14
a 739 65 0 4 7
a 739 1160 0 6 45
a 739 993 0 9 45
a 739 50 0 7 13
a 739 357 0 9 40
a 739 787 0 8 26
a 739 472 0 9 12
a 739 249 0 4 13
a 739 207 0 4 28
a 739 49 0 7 49
a 739 1190 0 9 43
a 739 335 0 4 35
a 739 840 0 4 17
a 739 350 0 1 10
a 739 1180 0 1 18
a 739 421 0 7 13
a 739 178 0 8 1
a 739 712 0 2 49
a 745 479 0 2427 48
a 745 530 0 1 33
a 745 785 0 7 13
a 745 515 0 7 25
a 745 498 0 8 41
a 745 538 0 4 7
a 745 889 0 1 15
a 745 230 0 7 49
a 745 529 0 7 11
a 745 274 0 1 29
a 745 1081 0 8 30
a 745 971 0 1 39
a 745 796 0 9 25
a 745 364 0 4 23
a 745 103 0 7 25
a 745 238 0 4 39
a 773 200 0 2427 41
a 773 345 0 8 50
a 773 971 0 9 17
a 773 94 0 10 6
a 773 429 0 8 23
a 773 274 0 9 30
a 773 918 0 10 11
a 773 718 0 9 12
a 773 832 0 5 8
a 773 992 0 6 46
a 773 465 0 5 23
a 773 1100 0 8 32
a 773 954 0 4 23
a 773 777 0 6 3
a 773 583 0 5 23
a 773 1128 0 3 48
a 773 223 0 4 28
a 773 475 0 2 31
a 773 251 0 6 46
a 773 594 0 5 42
a 773 542 0 2 2
a 773 164 0 1 10
a 773 654 0 9 23
a 773 1016 0 6 16
a 773 203 0 4 35
a 776 169 0 2427 27
a 776 1038 0 8 15
a 776 369 0 8 39
a 776 1131 0 9 3
a 776 1064 0 6 25
a 776 346 0 10 34
a 776 203 0 3 11
a 776 63 0 4 30
a 776 770 0 5 7
a 776 208 0 1 28
a 776 384 0 8 30
a 776 638 0 4 36
a 776 530 0 8 20
a 776 1001 0 4 40
a 776 425 0 3 8
a 776 856 0 8 36
a 776 503 0 9 2
a 776 912 0 2 5
a 776 1005 0 7 17
a 776 337 0 7 31
a 776 432 0 5 2
a 776 1142 0 5 44
a 776 155 0 7 7
a 776 62 0 4 45
a 777 414 0 2427 6
a 777 1104 0 4 22
a 777 379 0 3 4
a 777 817 0 6 33
a 777 141 0 10 23
a 777 83 0 10 2
a 777 66 0 3 21
a 777 395 0 2 8
a 777 444 0 4 48
a 777 554 0 10 10
a 777 521 0 5 11
a 777 879 0 4 19
a 777 872 0 9 11
a 777 633 0 3 7
a 777 920 0 5 8
a 777 1146 0 3 2
a 777 902 0 1 1
a 777 692 0 7 28
a 777 301 0 8 48
a 777 592 0 8 27
a 777 954 0 6 3
a 777 1071 0 10 50
a 777 241 0 6 20
a 786 1162 0 2427 18
a 786 761 0 4 41
a 786 1059 0 4 26
a 786 415 0 6 45
a 786 409 0 4 10
a 786 920 0 2 43
a 786 824 0 4 24
a 786 371 0 7 33
a 786 1147 0 6 24
a 786 113 0 8 42
a 786 1035 0 8 11
a 786 1039 0 4 25
a 786 305 0 4 46
a 786 659 0 2 40
a 786 86 0 2 9
a 786 731 0 3 34
a 786 566 0 10 13
a 786 242 0 10 25
a 786 674 0 9 49
a 786 1010 0 7 7
a 786 293 0 4 44
a 786 194 0 5 26
a 786 231 0 7 43
a 786 934 0 4 34
a 786 757 0 4 3
a 786 249 0 7 16
a 786 206 0 7 31
a 786 149 0 6 12
a 786 712 0 9 20
a 786 262 0 3 7
a 786 139 0 7 17
a 786 449 0 3 6
a 819 565 0 2427 50
a 819 638 0 2 27
a 819 778 0 5 28
a 819 940 0 5 33
a 819 597 0 7 28
a 819 713 0 2 29
a 819 657 0 10 24
a 835 325 0 2427 50
a 835 692 0 1 20
a 835 182 0 1 21
a 835 1200 0 7 23
a 835 1036 0 5 11
a 835 439 0 3 49
a 835 919 0 3 4
a 835 351 0 2 38
a 835 927 0 5 42
a 835 367 0 8 20
a 835 1084 0 10 24
a 835 106 0 7 32
a 835 998 0 1 35
a 835 406 0 8 44
a 835 668 0 9 17
a 835 298 0 7 28
a 835 740 0 2 48
a 835 753 0 1 20
a 835 721 0 6 18
a 835 1017 0 7 9
a 835 112 0 3 42
a 835 703 0 5 22
a 835 109 0 5 48
a 835 625 0 2 29
a 876 1110 0 2427 50
a 876 770 0 8 21
a 876 239 0 3 38
a 876 588 0 10 4
a 876 681 0 6 35
a 876 762 0 9 46
a 876 219 0 8 20
a 876 649 0 6 24
a 876 55 0 3 7
a 876 1140 0 5 50
a 876 102 0 3 29
a 876 295 0 10 44
a 876 487 0 7 42
a 904 1169 0 2427 27
a 904 595 0 2 7
a 904 542 0 4 2
a 904 890 0 8 23
a 904 452 0 4 40
a 904 128 0 9 32
a 904 832 0 4 16
a 904 1050 0 7 28
a 904 794 0 10 29
a 904 90 0 2 4
a 904 1022 0 7 20
a 904 304 0 5 17
a 904 487 0 9 41
a 904 228 0 9 47
a 904 440 0 3 15
a 904 593 0 9 24
a 904 674 0 3 26
a 904 616 0 7 24
a 904 760 0 8 50
a 904 488 0 10 43
a 904 507 0 8 2
a 904 689 0 5 35
a 904 237 0 4 37
a 904 1139 0 2 6
a 910 920 0 2427 48
a 910 1155 0 10 9
a 910 993 0 5 26
a 910 631 0 8 48
a 910 699 0 3 32
a 910 1063 0 4 23
a 910 202 0 1 1
a 910 881 0 4 22
a 910 793 0 1 41
a 910 682 0 2 41
a 910 980 0 6 50
a 910 861 0 8 5
a 910 46 0 7 1
a 910 984 0 6 40
a 920 253 0 2427 39
a 920 601 0 4 36
a 920 506 0 3 2
a 920 605 0 5 27
a 920 1171 0 10 29
a 920 40 0 1 11
a 920 30 0 1 31
a 920 123 0 5 8
a 920 144 0 5 26
a 920 1160 0 10 31
a 920 228 0 4 50
a 920 1040 0 1 48
a 920 830 0 3 23
a 920 520 0 5 44
a 920 969 0 4 16
a 920 1162 0 6 6
a 920 1110 0 9 15
a 920 578 0 10 34
a 981 739 0 2427 50
a 981 848 0 10 14
a 981 880 0 8 36
a 981 1119 0 2 49
a 981 159 0 3 45
a 981 747 0 3 38
a 981 410 0 2 4
a 981 319 0 4 20
a 986 1090 0 2427 50
a 986 604 0 4 9
a 986 902 0 4 5
a 986 1084 0 3 37
a 986 953 0 8 16
a 986 197 0 5 33
a 986 514 0 5 49
a 986 87 0 2 1
a 986 821 0 7 48
a 986 64 0 3 35
a 986 367 0 7 37
a 986 347 0 10 16
a 986 714 0 10 49
a 986 649 0 5 46
a 986 178 0 10 27
a 986 789 0 3 3
a 986 677 0 9 37
a 986 389 0 9 22
a 1009 904 0 2427 50
a 1009 684 0 6 12
a 1009 450 0 2 2
a 1009 223 0 6 11
a 1009 713 0 1 36
a 1009 732 0 2 26
a 1009 278 0 9 14
a 1009 783 0 5 21
a 1009 64 0 7 33
a 1009 381 0 3 38
a 1009 769 0 10 46
a 1009 879 0 6 36
a 1015 402 0 2427 40
a 1015 846 0 8 49
a 1015 682 0 8 25
a 1015 862 0 4 35
a 1015 666 0 7 32
a 1015 399 0 6 31
a 1015 1148 0 10 45
a 1015 469 0 2 14
a 1015 394 0 2 18
a 1015 1159 0 6 42
a 1015 772 0 1 43
a 1015 804 0 1 31
a 1015 1095 0 6 31
a 1015 280 0 10 9
a 1015 915 0 4 15
a 1015 737 0 8 1
a 1015 632 0 5 15
a 1015 1107 0 3 45
a 1015 1070 0 3 47
a 1031 300 0 2427 50
a 1031 952 0 7 14
a 1031 490 0 5 7
a 1031 420 0 1 18
a 1031 1037 0 8 15
a 1031 469 0 10 22
a 1031 502 0 6 50
a 1031 122 0 7 34
a 1031 880 0 3 26
a 1031 507 0 9 14
a 1031 735 0 5 31
a 1031 150 0 8 45
a 1031 172 0 2 9
a 1031 296 0 3 19
a 1031 148 0 9 14
a 1031 251 0 4 7
a 1031 1077 0 7 3
a 1032 986 0 2427 38
a 1032 765 0 10 4
a 1032 945 0 7 20
a 1032 682 0 2 44
a 1032 618 0 6 20
a 1032 968 0 7 50
a 1032 1168 0 9 19
a 1032 837 0 10 41
a 1032 823 0 7 26
a 1032 423 0 4 36
a 1032 829 0 5 37
a 1032 1075 0 2 21
a 1050 594 0 2427 50
a 1050 1136 0 8 26
a 1050 438 0 8 23
a 1050 1028 0 7 26
a 1064 277 0 2427 12
a 1064 342 0 9 8
a 1064 254 0 3 11
a 1064 122 0 5 32
a 1064 391 0 6 33
a 1064 68 0 6 20
a 1064 249 0 6 3
a 1064 678 0 8 3
a 1064 1182 0 3 47
a 1064 698 0 7 13
a 1064 704 0 7 2
a 1064 1038 0 10 3
a 1064 151 0 10 44
a 1064 768 0 9 26
a 1064 479 0 5 1
a 1064 480 0 2 8
a 1064 683 0 6 28
a 1064 445 0 5 45
a 1064 318 0 2 23
a 1065 48 0 2427 25
a 1065 827 0 7 49
a 1065 543 0 8 12
a 1065 411 0 8 17
a 1065 502 0 3 18
a 1065 934 0 8 43
a 1065 732 0 7 38
a 1065 237 0 2 29
a 1065 765 0 7 27
a 1065 1154 0 6 44
a 1065 1071 0 8 2
a 1065 354 0 10 27
a 1065 160 0 10 46
a 1065 108 0 5 13
a 1065 1165 0 8 1
a 1065 664 0 4 47
a 1065 79 0 9 31
a 1065 876 0 10 43
a 1065 369 0 8 30
a 1090 366 0 2427 50
a 1090 697 0 10 14
a 1090 864 0 1 40
a 1090 393 0 7 10
a 1090 299 0 10 43
a 1090 597 0 4 3
a 1090 805 0 5 36
a 1090 607 0 9 35
a 1105 522 0 2427 50
a 1105 1115 0 2 3
a 1105 1095 0 2 38
a 1105 333 0 7 5
a 1105 949 0 3 17
a 1105 691 0 8 10
a 1105 856 0 7 50
a 1105 30 0 2 32
a 1105 1087 0 5 42
a 1105 1072 0 3 41
a 1105 786 0 2 32
a 1105 603 0 7 50
a 1105 722 0 7 43
a 1105 372 0 4 18
a 1105 218 0 1 19
a 1105 915 0 3 37
a 1105 389 0 9 19
a 1105 1173 0 7 27
a 1105 303 0 3 7
a 1105 1131 0 1 46
a 1105 300 0 9 40
a 1105 273 0 7 44
a 1110 1032 0 2427 41
a 1110 1171 0 8 13
a 1110 643 0 4 38
a 1110 249 0 4 27
a 1110 130 0 10 24
a 1110 924 0 8 11
a 1110 1102 0 5 16
a 1110 546 0 4 43
a 1110 1003 0 9 20
a 1110 496 0 9 49
a 1110 859 0 7 14
a 1110 1173 0 10 43
a 1139 74 0 2427 48
a 1139 394 0 9 26
a 1139 1090 0 9 17
a 1139 1106 0 6 25
a 1139 580 0 5 8
a 1139 264 0 9 49
a 1139 621 0 9 20
a 1139 765 0 9 16
a 1139 678 0 5 19
a 1139 1006 0 1 9
a 1139 312 0 2 12
a 1139 630 0 7 31
a 1161 1031 0 2427 50
a 1161 1091 0 10 32
a 1161 274 0 3 4
a 1161 812 0 7 41
a 1161 835 0 4 21
a 1161 1093 0 7 20
a 1161 852 0 2 13
a 1161 932 0 1 10
a 1161 686 0 2 11
a 1161 831 0 7 22
a 1161 952 0 8 6
a 1161 123 0 5 43
a 1161 251 0 7 17
a 1161 511 0 5 17
a 1161 705 0 6 47
a 1161 973 0 4 24
a 1161 386 0 9 11
a 1161 67 0 5 41
a 1161 719 0 6 47
a 1161 399 0 10 4
a 1162 738 0 2427 50
a 1162 469 0 8 21
a 1162 607 0 2 13
a 1162 462 0 4 23
a 1162 950 0 7 8
a 1162 429 0 4 6
a 1162 150 0 10 25
a 1162 1037 0 3 26
a 1162 389 0 10 25
a 1162 633 0 3 22
a 1162 46 0 5 49
a 1162 822 0 5 34
a 1162 717 0 8 3
a 1162 1021 0 1 2
a 1162 962 0 6 46
a 1162 53 0 9 12
a 1162 412 0 4 37
a 1162 169 0 9 10
a 1162 661 0 6 46
a 1162 1142 0 3 5
a 1162 595 0 4 7
a 1162 875 0 7 31
a 1162 676 0 7 14
a 1162 1133 0 6 19
a 1162 1137 0 2 35
a 1169 213 0 2427 23
a 1169 326 0 8 24
a 1169 598 0 8 37
a 4 114 0 2638 18
a 4 995 0 6 5
a 4 606 0 8 33
a 4 1052 0 8 5
a 4 851 0 9 45
a 4 646 0 4 30
a 4 986 0 6 2
a 4 480 0 4 37
a 4 696 0 6 23
a 4 928 0 10 18
a 4 869 0 10 38
a 4 297 0 9 41
a 4 880 0 5 34
a 4 1158 0 6 36
a 4 651 0 9 47
a 4 592 0 7 32
a 4 942 0 8 19
a 4 1070 0 9 36
a 4 1089 0 1 38
a 4 373 0 5 42
a 4 1144 0 4 44
a 4 922 0 3 13
a 4 378 0 4 11
a 4 1080 0 6 40
a 4 324 0 2 47
a 4 731 0 9 20
a 4 469 0 5 14
a 4 891 0 1 32
a 4 563 0 4 16
a 4 1078 0 3 7
a 16 711 0 2638 25
a 16 60 0 5 38
a 16 322 0 4 25
a 16 144 0 9 45
a 16 595 0 7 26
a 16 623 0 4 40
a 16 989 0 6 23
a 16 647 0 1 33
a 16 1135 0 9 6
a 16 802 0 1 40
a 16 1191 0 9 8
a 16 202 0 10 9
a 16 653 0 5 44
a 16 145 0 4 49
a 16 907 0 2 32
a 16 798 0 8 44
a 16 1130 0 3 41
a 16 586 0 10 28
a 16 1181 0 9 15
a 16 375 0 6 46
a 16 852 0 3 11
a 16 48 0 5 27
a 16 530 0 5 11
a 16 525 0 7 49
a 16 213 0 1 37
a 16 65 0 2 32
a 16 1098 0 6 47
a 16 813 0 7 20
a 16 478 0 10 38
a 16 1127 0 1 29
a 16 1112 0 7 31
a 16 938 0 5 8
a 24 995 0 2638 50
a 24 549 0 7 47
a 24 161 0 1 33
a 24 670 0 8 24
a 24 1079 0 7 22
a 24 678 0 9 17
a 24 1045 0 2 30
a 25 832 0 2638 36
a 25 537 0 6 4
a 25 841 0 2 9
a 46 25 0 2638 50
a 46 1098 0 8 7
a 46 1153 0 7 3
a 46 1085 0 5 50
a 46 397 0 1 48
a 46 656 0 8 9
a 46 334 0 7 30
a 46 68 0 4 12
a 46 443 0 7 21
a 46 698 0 7 37
a 46 234 0 1 28
a 46 98 0 8 42
a 46 78 0 8 5
a 46 287 0 8 2
a 46 552 0 7 21
a 46 1036 0 8 50
a 46 663 0 5 18
a 46 493 0 2 15
a 46 75 0 9 12
a 46 519 0 6 13
a 46 427 0 6 11
a 46 54 0 8 21
a 46 959 0 4 31
a 46 346 0 10 25
a 46 1009 0 7 42
a 46 478 0 1 5
a 52 589 0 2638 33
a 52 982 0 5 46
a 52 1186 0 5 10
a 52 1129 0 9 4
a 52 433 0 6 11
a 52 987 0 8 34
a 52 813 0 1 29
a 52 105 0 2 24
a 52 901 0 10 32
a 52 754 0 10 49
a 52 599 0 5 28
a 52 894 0 1 25
a 52 39 0 3 8
a 52 907 0 5 20
a 52 474 0 9 43
a 52 391 0 4 13
a 72 1047 0 2638 22
a 72 665 0 7 40
a 72 161 0 7 34
a 72 983 0 6 41
a 75 496 0 2638 37
a 75 664 0 1 10
a 75 1060 0 5 50
a 75 735 0 8 44
a 75 928 0 4 11
a 75 536 0 3 16
a 75 842 0 8 9
a 75 170 0 4 14
a 75 315 0 5 28
a 75 1185 0 3 46
a 75 250 0 5 49
a 75 586 0 6 31
a 76 145 0 2638 50
a 76 971 0 9 41
a 76 1010 0 7 35
a 76 939 0 10 7
a 76 48 0 3 30
a 76 351 0 9 7
a 76 45 0 1 40
a 76 214 0 3 50
a 76 249 0 4 12
a 76 397 0 5 21
a 76 905 0 5 15
a 76 1078 0 9 32
a 76 25 0 8 13
a 76 1168 0 9 27
a 76 480 0 4 6
a 76 938 0 3 8
a 76 1200 0 6 30
a 76 338 0 3 19
a 76 75 0 1 35
a 76 307 0 9 35
a 76 134 0 8 46
a 76 615 0 6 38
a 76 613 0 2 37
a 76 602 0 7 18
a 76 898 0 9 4
a 76 1024 0 1 21
a 76 371 0 4 45
a 82 319 0 2638 40
a 82 47 0 6 39
a 84 514 0 2638 50
a 84 137 0 8 24
a 84 821 0 3 46
a 84 554 0 3 32
a 84 462 0 8 2
a 84 269 0 9 9
a 114 885 0 2638 50
a 114 1169 0 2 1
a 114 130 0 9 25
a 114 697 0 4 15
a 114 491 0 8 10
a 114 382 0 2 34
a 114 967 0 2 26
a 114 224 0 7 20
a 114 920 0 10 40
a 114 378 0 5 42
a 114 913 0 3 16
a 114 591 0 9 7
a 114 769 0 5 43
a 114 539 0 9 46
a 114 137 0 8 16
a 114 896 0 6 3
a 114 29 0 9 22
a 114 806 0 5 20
a 114 24 0 9 35
a 114 524 0 2 29
a 114 167 0 5 27
a 114 212 0 8 21
a 114 1151 0 10 12
a 114 908 0 1 38
a 118 743 0 2638 42
a 118 795 0 10 47
a 118 913 0 7 33
a 118 911 0 9 13
a 118 892 0 2 2
a 118 579 0 7 11
a 118 621 0 1 35
a 118 256 0 8 48
a 118 634 0 4 2
a 118 945 0 7 38
a 118 961 0 1 3
a 118 735 0 1 16
a 122 1157 0 2638 16
a 122 346 0 1 3
a 122 1077 0 4 27
a 137 82 0 2638 26
a 137 1098 0 6 20
a 137 125 0 6 29
a 137 825 0 4 35
a 137 915 0 1 41
a 137 592 0 8 19
a 137 537 0 4 18
a 137 781 0 10 32
a 137 322 0 7 14
a 137 305 0 8 35
a 137 287 0 3 23
a 137 97 0 5 48
a 137 728 0 4 33
a 137 1059 0 3 46
a 137 1170 0 5 45
a 137 839 0 8 3
a 137 202 0 1 47
a 137 876 0 1 8
a 137 154 0 3 34
a 137 348 0 2 8
a 145 1004 0 2638 50
a 145 1049 0 2 18
a 145 412 0 5 27
a 145 798 0 7 18
a 145 222 0 3 14
a 145 737 0 5 14
a 145 366 0 3 24
a 145 259 0 4 31
a 145 207 0 3 12
a 145 716 0 10 2
a 145 588 0 4 10
a 172 449 0 2638 50
a 172 629 0 10 12
a 172 81 0 8 27
a 172 621 0 7 23
a 172 657 0 1 24
a 172 386 0 9 49
a 187 122 0 2638 50
a 187 484 0 1 7
a 187 1183 0 4 33
a 187 585 0 4 34
a 187 1096 0 10 30
a 187 872 0 9 9
a 187 488 0 6 31
a 187 57 0 5 26
a 187 807 0 8 15
a 187 979 0 2 12
a 187 275 0 6 26
a 187 901 0 3 35
a 187 1156 0 5 20
a 187 920 0 9 8
a 187 925 0 7 17
a 187 156 0 9 13
a 187 252 0 9 32
a 217 440 0 2638 50
a 217 1016 0 1 41
a 217 517 0 3 7
a 217 893 0 2 45
a 217 140 0 2 13
a 217 881 0 5 1
a 217 89 0 5 25
a 217 415 0 3 4
a 217 832 0 4 23
a 217 844 0 10 8
a 217 332 0 6 1
a 309 790 0 2638 50
a 309 489 0 9 25
a 309 699 0 3 7
a 309 495 0 8 7
a 309 538 0 2 18
a 309 745 0 4 8
a 309 1044 0 4 18
a 309 1125 0 1 21
a 309 88 0 9 38
a 309 1137 0 2 47
a 309 369 0 5 44
a 309 584 0 5 28
a 309 1122 0 9 39
a 309 606 0 10 20
a 309 520 0 10 27
a 309 278 0 3 2
a 309 296 0 3 45
a 309 131 0 8 6
a 309 980 0 10 2
a 309 847 0 5 30
a 309 348 0 7 47
a 309 442 0 1 29
a 309 1173 0 10 34
a 319 1000 0 2638 50
a 319 994 0 6 3
a 319 1003 0 4 48
a 319 1178 0 5 7
a 319 87 0 5 34
a 319 853 0 9 30
a 319 991 0 7 28
a 319 920 0 4 13
a 319 717 0 6 19
a 319 811 0 10 39
a 319 803 0 1 26
a 319 903 0 1 46
a 319 845 0 10 14
a 319 322 0 9 18
a 319 624 0 9 38
a 319 351 0 6 46
a 319 1010 0 5 38
a 319 999 0 4 26
a 319 65 0 1 34
a 319 490 0 3 25
a 319 911 0 10 16
a 319 341 0 10 14
a 319 899 0 6 31
a 332 1051 0 2638 50
a 332 1026 0 8 10
a 332 222 0 2 14
a 332 922 0 6 18
a 332 1158 0 6 50
a 332 569 0 2 34
a 332 298 0 4 15
a 332 692 0 5 23
a 332 177 0 4 34
a 332 872 0 9 25
a 332 841 0 5 13
a 332 719 0 7 44
a 332 105 0 6 46
a 332 364 0 1 6
a 332 296 0 7 40
a 332 838 0 5 24
a 332 127 0 6 40
a 332 746 0 1 12
a 332 961 0 5 6
a 332 686 0 5 36
a 332 289 0 8 36
a 332 133 0 10 13
a 332 992 0 9 19
a 332 367 0 7 44
a 332 668 0 5 47
a 332 885 0 5 24
a 332 217 0 3 41
a 332 772 0 10 29
a 332 445 0 6 31
a 332 781 0 9 32
a 359 84 0 2638 50
a 359 273 0 3 37
a 359 989 0 4 23
a 359 1102 0 2 45
a 359 669 0 3 46
a 359 144 0 8 34
a 359 284 0 6 13
a 359 479 0 4 14
a 359 66 0 4 32
a 359 840 0 6 44
a 359 41 0 4 12
a 359 502 0 9 31
a 359 320 0 8 24
a 359 251 0 5 50
a 359 1184 0 2 37
a 359 149 0 9 33
a 359 301 0 7 36
a 359 656 0 8 9
a 359 1109 0 7 13
a 379 698 0 2638 14
a 379 23 0 2 21
a 379 874 0 3 29
a 379 945 0 3 7
a 379 556 0 9 9
a 385 1052 0 2638 8
a 385 435 0 2 17
a 385 1181 0 10 5
a 385 797 0 6 7
